date,origin_ma28,alt_ma28,origin,alternative,corridor,substitution_ratio
2022-06-03,33.214285714285715,4.428571428571429,Panama Canal,Magellan Strait,americas_interocean,0.13333333333333333
2022-06-22,35.07142857142857,3.607142857142857,Panama Canal,Magellan Strait,americas_interocean,0.10285132382892058
2022-06-25,35.142857142857146,3.6785714285714284,Panama Canal,Magellan Strait,americas_interocean,0.10467479674796747
2022-07-25,31.678571428571427,3.9642857142857144,Panama Canal,Magellan Strait,americas_interocean,0.12514092446448705
2022-07-29,31.678571428571427,3.75,Panama Canal,Magellan Strait,americas_interocean,0.11837655016910936
2022-08-06,32.42857142857143,4.642857142857143,Panama Canal,Magellan Strait,americas_interocean,0.14317180616740088
2022-08-19,34.357142857142854,4.714285714285714,Panama Canal,Magellan Strait,americas_interocean,0.13721413721413722
2022-09-16,32.714285714285715,4.392857142857143,Panama Canal,Magellan Strait,americas_interocean,0.13427947598253276
2022-10-04,32.392857142857146,4.321428571428571,Panama Canal,Magellan Strait,americas_interocean,0.13340683572216094
2022-10-11,31.964285714285715,3.8214285714285716,Panama Canal,Magellan Strait,americas_interocean,0.11955307262569832
2022-10-12,32.035714285714285,3.8214285714285716,Panama Canal,Magellan Strait,americas_interocean,0.11928651059085843
2022-11-12,34.07142857142857,3.9285714285714284,Panama Canal,Magellan Strait,americas_interocean,0.11530398322851153
2022-11-14,34.214285714285715,3.892857142857143,Panama Canal,Magellan Strait,americas_interocean,0.11377870563674321
2022-11-19,34.17857142857143,4.071428571428571,Panama Canal,Magellan Strait,americas_interocean,0.11912225705329152
2022-11-30,33.67857142857143,3.9642857142857144,Panama Canal,Magellan Strait,americas_interocean,0.11770943796394485
2022-12-21,33.5,3.4642857142857144,Panama Canal,Magellan Strait,americas_interocean,0.10341151385927505
2023-01-02,34.107142857142854,2.892857142857143,Panama Canal,Magellan Strait,americas_interocean,0.08481675392670157
2023-01-13,33.464285714285715,3.2142857142857144,Panama Canal,Magellan Strait,americas_interocean,0.096051227321238
2023-03-11,32.32142857142857,3.8214285714285716,Panama Canal,Magellan Strait,americas_interocean,0.11823204419889505
2023-04-09,33.285714285714285,4.035714285714286,Panama Canal,Magellan Strait,americas_interocean,0.12124463519313304
2023-04-15,33.464285714285715,3.7142857142857144,Panama Canal,Magellan Strait,americas_interocean,0.11099252934898612
2023-04-19,34.035714285714285,3.7142857142857144,Panama Canal,Magellan Strait,americas_interocean,0.10912906610703044
2023-04-30,33.714285714285715,4.142857142857143,Panama Canal,Magellan Strait,americas_interocean,0.1228813559322034
2023-06-12,31.285714285714285,3.5357142857142856,Panama Canal,Magellan Strait,americas_interocean,0.11301369863013698
2023-06-25,30.25,3.892857142857143,Panama Canal,Magellan Strait,americas_interocean,0.12868949232585597
2023-06-26,30.142857142857142,4.035714285714286,Panama Canal,Magellan Strait,americas_interocean,0.1338862559241706
2023-07-09,31.035714285714285,4.392857142857143,Panama Canal,Magellan Strait,americas_interocean,0.141542002301496
2023-07-16,31.714285714285715,4.5,Panama Canal,Magellan Strait,americas_interocean,0.14189189189189189
2023-07-22,31.5,4.535714285714286,Panama Canal,Magellan Strait,americas_interocean,0.1439909297052154
2023-08-06,31.321428571428573,4.214285714285714,Panama Canal,Magellan Strait,americas_interocean,0.1345496009122007
2023-08-11,31.071428571428573,4.071428571428571,Panama Canal,Magellan Strait,americas_interocean,0.13103448275862067
2023-08-19,31.25,4.285714285714286,Panama Canal,Magellan Strait,americas_interocean,0.13714285714285715
2023-08-20,31.357142857142858,4.357142857142857,Panama Canal,Magellan Strait,americas_interocean,0.1389521640091116
2023-09-03,30.892857142857142,4.785714285714286,Panama Canal,Magellan Strait,americas_interocean,0.15491329479768787
2023-09-16,31.178571428571427,4.428571428571429,Panama Canal,Magellan Strait,americas_interocean,0.14203894616265753
2023-09-24,31.25,4.107142857142857,Panama Canal,Magellan Strait,americas_interocean,0.13142857142857142
2023-09-28,31.107142857142858,3.857142857142857,Panama Canal,Magellan Strait,americas_interocean,0.12399540757749714
2023-09-29,31.107142857142858,3.857142857142857,Panama Canal,Magellan Strait,americas_interocean,0.12399540757749714
2023-10-19,30.428571428571427,4.928571428571429,Panama Canal,Magellan Strait,americas_interocean,0.1619718309859155
2023-11-06,29.0,4.821428571428571,Panama Canal,Magellan Strait,americas_interocean,0.16625615763546797
2023-11-18,26.714285714285715,4.428571428571429,Panama Canal,Magellan Strait,americas_interocean,0.1657754010695187
2023-12-17,22.5,5.821428571428571,Panama Canal,Magellan Strait,americas_interocean,0.2587301587301587
2024-01-29,19.285714285714285,6.392857142857143,Panama Canal,Magellan Strait,americas_interocean,0.33148148148148154
2024-02-01,19.464285714285715,6.392857142857143,Panama Canal,Magellan Strait,americas_interocean,0.3284403669724771
2024-02-08,19.928571428571427,6.178571428571429,Panama Canal,Magellan Strait,americas_interocean,0.31003584229390685
2024-02-19,20.357142857142858,5.75,Panama Canal,Magellan Strait,americas_interocean,0.2824561403508772
2024-02-29,20.714285714285715,5.5,Panama Canal,Magellan Strait,americas_interocean,0.2655172413793103
2024-03-14,21.142857142857142,5.142857142857143,Panama Canal,Magellan Strait,americas_interocean,0.24324324324324326
2024-04-10,23.035714285714285,5.107142857142857,Panama Canal,Magellan Strait,americas_interocean,0.22170542635658913
2024-05-03,23.642857142857142,6.428571428571429,Panama Canal,Magellan Strait,americas_interocean,0.2719033232628399
2024-05-14,23.642857142857142,5.678571428571429,Panama Canal,Magellan Strait,americas_interocean,0.24018126888217525
2024-06-09,26.178571428571427,4.321428571428571,Panama Canal,Magellan Strait,americas_interocean,0.165075034106412
2024-06-14,26.714285714285715,4.357142857142857,Panama Canal,Magellan Strait,americas_interocean,0.16310160427807485
2024-07-06,27.428571428571427,3.9285714285714284,Panama Canal,Magellan Strait,americas_interocean,0.14322916666666666
2024-07-09,27.357142857142858,4.25,Panama Canal,Magellan Strait,americas_interocean,0.15535248041775457
2024-07-25,28.714285714285715,4.714285714285714,Panama Canal,Magellan Strait,americas_interocean,0.16417910447761194
2024-09-01,30.5,4.25,Panama Canal,Magellan Strait,americas_interocean,0.13934426229508196
2024-09-25,30.428571428571427,4.428571428571429,Panama Canal,Magellan Strait,americas_interocean,0.1455399061032864
2024-10-03,30.035714285714285,4.5,Panama Canal,Magellan Strait,americas_interocean,0.1498216409036861
2024-10-28,29.0,3.6785714285714284,Panama Canal,Magellan Strait,americas_interocean,0.12684729064039407
2024-11-03,29.642857142857142,3.4642857142857144,Panama Canal,Magellan Strait,americas_interocean,0.11686746987951808
2024-11-17,32.32142857142857,3.142857142857143,Panama Canal,Magellan Strait,americas_interocean,0.09723756906077348
2024-12-03,30.928571428571427,3.4642857142857144,Panama Canal,Magellan Strait,americas_interocean,0.11200923787528869
2024-12-23,31.25,3.5357142857142856,Panama Canal,Magellan Strait,americas_interocean,0.11314285714285714
2025-01-12,31.357142857142858,3.6785714285714284,Panama Canal,Magellan Strait,americas_interocean,0.11731207289293849
2025-02-12,29.928571428571427,3.5714285714285716,Panama Canal,Magellan Strait,americas_interocean,0.11933174224343676
2025-03-14,31.214285714285715,3.5357142857142856,Panama Canal,Magellan Strait,americas_interocean,0.11327231121281464
2025-04-19,31.321428571428573,3.5714285714285716,Panama Canal,Magellan Strait,americas_interocean,0.11402508551881414
2025-04-22,31.5,3.4285714285714284,Panama Canal,Magellan Strait,americas_interocean,0.10884353741496598
2025-05-07,31.857142857142858,3.892857142857143,Panama Canal,Magellan Strait,americas_interocean,0.12219730941704035
2025-05-24,30.785714285714285,4.285714285714286,Panama Canal,Magellan Strait,americas_interocean,0.13921113689095127
2025-06-15,29.892857142857142,4.214285714285714,Panama Canal,Magellan Strait,americas_interocean,0.14097968936678615
2025-06-19,29.214285714285715,4.25,Panama Canal,Magellan Strait,americas_interocean,0.14547677261613692
2025-07-02,29.464285714285715,4.5,Panama Canal,Magellan Strait,americas_interocean,0.1527272727272727
2025-07-16,31.535714285714285,5.0,Panama Canal,Magellan Strait,americas_interocean,0.15855039637599094
2025-07-21,32.142857142857146,5.428571428571429,Panama Canal,Magellan Strait,americas_interocean,0.1688888888888889
2025-08-04,31.428571428571427,5.321428571428571,Panama Canal,Magellan Strait,americas_interocean,0.1693181818181818
2025-08-18,30.107142857142858,4.821428571428571,Panama Canal,Magellan Strait,americas_interocean,0.16014234875444838
2025-10-24,32.17857142857143,3.9285714285714284,Panama Canal,Magellan Strait,americas_interocean,0.12208657047724748
2025-11-23,30.714285714285715,3.2857142857142856,Panama Canal,Magellan Strait,americas_interocean,0.10697674418604651
2025-12-05,31.964285714285715,3.3214285714285716,Panama Canal,Magellan Strait,americas_interocean,0.10391061452513967
2025-12-17,32.607142857142854,3.642857142857143,Panama Canal,Magellan Strait,americas_interocean,0.11171960569550932
2025-12-30,31.464285714285715,3.892857142857143,Panama Canal,Magellan Strait,americas_interocean,0.12372304199772985
2026-01-10,30.178571428571427,3.7142857142857144,Panama Canal,Magellan Strait,americas_interocean,0.12307692307692308
2026-01-20,30.785714285714285,3.7142857142857144,Panama Canal,Magellan Strait,americas_interocean,0.12064965197215778
2026-01-28,30.678571428571427,3.392857142857143,Panama Canal,Magellan Strait,americas_interocean,0.11059371362048895
2026-02-16,30.642857142857142,3.142857142857143,Panama Canal,Magellan Strait,americas_interocean,0.10256410256410256
2026-02-20,31.107142857142858,3.107142857142857,Panama Canal,Magellan Strait,americas_interocean,0.09988518943742825
2026-03-07,33.67857142857143,2.892857142857143,Panama Canal,Magellan Strait,americas_interocean,0.08589607635206786
2026-03-13,33.785714285714285,2.9642857142857144,Panama Canal,Magellan Strait,americas_interocean,0.08773784355179705
2026-04-03,33.607142857142854,4.142857142857143,Panama Canal,Magellan Strait,americas_interocean,0.12327311370882042
2026-04-05,33.75,3.9642857142857144,Panama Canal,Magellan Strait,americas_interocean,0.11746031746031746
2026-04-07,33.714285714285715,3.892857142857143,Panama Canal,Magellan Strait,americas_interocean,0.11546610169491525
2026-04-26,34.714285714285715,3.6785714285714284,Panama Canal,Magellan Strait,americas_interocean,0.1059670781893004
2026-04-29,34.857142857142854,3.7857142857142856,Panama Canal,Magellan Strait,americas_interocean,0.10860655737704919
2026-05-30,34.25,4.678571428571429,Panama Canal,Magellan Strait,americas_interocean,0.13660062565172054
2026-06-04,33.285714285714285,4.25,Panama Canal,Magellan Strait,americas_interocean,0.1276824034334764
2026-06-12,31.714285714285715,4.357142857142857,Panama Canal,Magellan Strait,americas_interocean,0.13738738738738737
2026-06-20,29.5,4.392857142857143,Panama Canal,Magellan Strait,americas_interocean,0.14891041162227603
2026-07-15,33.857142857142854,5.178571428571429,Panama Canal,Magellan Strait,americas_interocean,0.15295358649789031
2026-08-02,31.785714285714285,5.071428571428571,Panama Canal,Magellan Strait,americas_interocean,0.15955056179775282
2019-01-02,32.0,1.5,Panama Canal,Magellan Strait,americas_interocean,0.046875
2019-01-18,30.77777777777778,2.9444444444444446,Panama Canal,Magellan Strait,americas_interocean,0.09566787003610108
2019-02-01,31.607142857142858,3.5357142857142856,Panama Canal,Magellan Strait,americas_interocean,0.11186440677966102
2019-02-22,31.357142857142858,3.7857142857142856,Panama Canal,Magellan Strait,americas_interocean,0.12072892938496582
2019-02-23,31.214285714285715,3.642857142857143,Panama Canal,Magellan Strait,americas_interocean,0.11670480549199085
2019-02-24,31.535714285714285,3.642857142857143,Panama Canal,Magellan Strait,americas_interocean,0.11551528878822197
2019-02-27,31.571428571428573,3.6785714285714284,Panama Canal,Magellan Strait,americas_interocean,0.11651583710407239
2019-04-05,30.785714285714285,3.5357142857142856,Panama Canal,Magellan Strait,americas_interocean,0.1148491879350348
2019-04-22,29.714285714285715,4.0,Panama Canal,Magellan Strait,americas_interocean,0.1346153846153846
2019-05-06,30.464285714285715,3.9642857142857144,Panama Canal,Magellan Strait,americas_interocean,0.13012895662368112
2019-05-07,30.428571428571427,3.8214285714285716,Panama Canal,Magellan Strait,americas_interocean,0.1255868544600939
2019-06-01,31.178571428571427,3.4285714285714284,Panama Canal,Magellan Strait,americas_interocean,0.10996563573883161
2019-06-05,30.928571428571427,3.357142857142857,Panama Canal,Magellan Strait,americas_interocean,0.10854503464203234
2019-07-13,30.107142857142858,3.4642857142857144,Panama Canal,Magellan Strait,americas_interocean,0.11506524317912219
2019-07-26,30.285714285714285,3.3214285714285716,Panama Canal,Magellan Strait,americas_interocean,0.10966981132075472
2019-08-04,30.714285714285715,4.035714285714286,Panama Canal,Magellan Strait,americas_interocean,0.1313953488372093
2019-08-06,30.714285714285715,4.071428571428571,Panama Canal,Magellan Strait,americas_interocean,0.1325581395348837
2019-08-19,33.464285714285715,4.25,Panama Canal,Magellan Strait,americas_interocean,0.12700106723585913
2019-09-03,34.607142857142854,4.214285714285714,Panama Canal,Magellan Strait,americas_interocean,0.12177502579979362
2019-10-03,31.785714285714285,4.0,Panama Canal,Magellan Strait,americas_interocean,0.1258426966292135
2019-12-09,34.642857142857146,3.357142857142857,Panama Canal,Magellan Strait,americas_interocean,0.09690721649484535
2019-12-12,34.392857142857146,3.5714285714285716,Panama Canal,Magellan Strait,americas_interocean,0.10384215991692627
2019-12-19,34.642857142857146,3.607142857142857,Panama Canal,Magellan Strait,americas_interocean,0.10412371134020618
2019-12-21,34.5,3.5714285714285716,Panama Canal,Magellan Strait,americas_interocean,0.10351966873706005
2019-12-28,33.392857142857146,3.5,Panama Canal,Magellan Strait,americas_interocean,0.10481283422459892
2019-12-31,33.0,3.357142857142857,Panama Canal,Magellan Strait,americas_interocean,0.10173160173160173
2020-01-07,32.32142857142857,3.4642857142857144,Panama Canal,Magellan Strait,americas_interocean,0.10718232044198896
2020-01-16,31.857142857142858,3.142857142857143,Panama Canal,Magellan Strait,americas_interocean,0.09865470852017937
2020-02-08,49.035714285714285,13.785714285714286,Panama Canal,Magellan Strait,americas_interocean,0.2811361981063365
2020-03-13,31.678571428571427,2.892857142857143,Panama Canal,Magellan Strait,americas_interocean,0.09131905298759865
2020-04-07,30.642857142857142,3.0714285714285716,Panama Canal,Magellan Strait,americas_interocean,0.10023310023310024
2020-04-22,29.714285714285715,3.0714285714285716,Panama Canal,Magellan Strait,americas_interocean,0.10336538461538462
2020-05-08,29.75,3.3214285714285716,Panama Canal,Magellan Strait,americas_interocean,0.11164465786314526
2020-05-10,29.285714285714285,3.4285714285714284,Panama Canal,Magellan Strait,americas_interocean,0.11707317073170731
2020-05-21,27.821428571428573,2.9642857142857144,Panama Canal,Magellan Strait,americas_interocean,0.10654685494223363
2020-05-27,26.857142857142858,3.2142857142857144,Panama Canal,Magellan Strait,americas_interocean,0.1196808510638298
2020-05-28,26.821428571428573,3.1785714285714284,Panama Canal,Magellan Strait,americas_interocean,0.11850865512649798
2020-06-19,25.857142857142858,3.0357142857142856,Panama Canal,Magellan Strait,americas_interocean,0.11740331491712706
2020-06-28,26.25,2.7142857142857144,Panama Canal,Magellan Strait,americas_interocean,0.1034013605442177
2020-07-11,26.535714285714285,2.5714285714285716,Panama Canal,Magellan Strait,americas_interocean,0.09690444145356664
2020-07-21,27.214285714285715,2.9642857142857144,Panama Canal,Magellan Strait,americas_interocean,0.1089238845144357
2020-08-02,28.821428571428573,3.2857142857142856,Panama Canal,Magellan Strait,americas_interocean,0.11400247831474596
2020-09-24,29.464285714285715,2.857142857142857,Panama Canal,Magellan Strait,americas_interocean,0.09696969696969697
2020-11-15,32.964285714285715,3.0357142857142856,Panama Canal,Magellan Strait,americas_interocean,0.09209100758396532
2020-12-18,34.035714285714285,2.642857142857143,Panama Canal,Magellan Strait,americas_interocean,0.0776495278069255
2020-12-22,34.035714285714285,2.5,Panama Canal,Magellan Strait,americas_interocean,0.07345225603357818
2020-12-23,34.142857142857146,2.5357142857142856,Panama Canal,Magellan Strait,americas_interocean,0.07426778242677823
2021-01-14,32.67857142857143,2.7857142857142856,Panama Canal,Magellan Strait,americas_interocean,0.08524590163934426
2021-02-01,32.714285714285715,2.9642857142857144,Panama Canal,Magellan Strait,americas_interocean,0.0906113537117904
2021-02-03,32.82142857142857,2.9642857142857144,Panama Canal,Magellan Strait,americas_interocean,0.09031556039173015
2021-02-13,32.857142857142854,2.6785714285714284,Panama Canal,Magellan Strait,americas_interocean,0.08152173913043478
2021-02-18,32.964285714285715,2.357142857142857,Panama Canal,Magellan Strait,americas_interocean,0.07150595882990249
2021-03-04,33.17857142857143,2.7857142857142856,Panama Canal,Magellan Strait,americas_interocean,0.08396124865446716
2021-03-16,33.714285714285715,2.857142857142857,Panama Canal,Magellan Strait,americas_interocean,0.0847457627118644
2021-03-18,33.714285714285715,3.0,Panama Canal,Magellan Strait,americas_interocean,0.08898305084745763
2021-03-31,33.107142857142854,3.0714285714285716,Panama Canal,Magellan Strait,americas_interocean,0.09277238403451997
2021-04-01,33.107142857142854,3.0714285714285716,Panama Canal,Magellan Strait,americas_interocean,0.09277238403451997
2021-04-06,32.392857142857146,3.5714285714285716,Panama Canal,Magellan Strait,americas_interocean,0.11025358324145534
2021-04-11,32.25,3.4642857142857144,Panama Canal,Magellan Strait,americas_interocean,0.10741971207087486
2021-04-16,32.32142857142857,3.7142857142857144,Panama Canal,Magellan Strait,americas_interocean,0.11491712707182322
2021-04-20,32.535714285714285,3.607142857142857,Panama Canal,Magellan Strait,americas_interocean,0.11086717892425905
2021-04-27,32.32142857142857,3.5,Panama Canal,Magellan Strait,americas_interocean,0.10828729281767957
2021-05-04,31.964285714285715,3.4642857142857144,Panama Canal,Magellan Strait,americas_interocean,0.10837988826815642
2021-05-09,31.892857142857142,3.7142857142857144,Panama Canal,Magellan Strait,americas_interocean,0.11646136618141098
2021-06-17,32.035714285714285,3.357142857142857,Panama Canal,Magellan Strait,americas_interocean,0.10479375696767002
2021-08-07,33.92857142857143,4.785714285714286,Panama Canal,Magellan Strait,americas_interocean,0.14105263157894735
2021-08-17,34.92857142857143,5.107142857142857,Panama Canal,Magellan Strait,americas_interocean,0.1462167689161554
2021-08-22,34.0,5.5,Panama Canal,Magellan Strait,americas_interocean,0.16176470588235295
2021-08-23,33.92857142857143,5.392857142857143,Panama Canal,Magellan Strait,americas_interocean,0.15894736842105264
2021-10-19,31.035714285714285,4.785714285714286,Panama Canal,Magellan Strait,americas_interocean,0.15420023014959724
2021-11-05,33.07142857142857,4.392857142857143,Panama Canal,Magellan Strait,americas_interocean,0.13282937365010802
2021-11-06,33.035714285714285,4.5,Panama Canal,Magellan Strait,americas_interocean,0.1362162162162162
2021-12-25,35.714285714285715,4.142857142857143,Panama Canal,Magellan Strait,americas_interocean,0.116
2022-01-02,34.964285714285715,3.8214285714285716,Panama Canal,Magellan Strait,americas_interocean,0.10929519918283963
2022-01-06,34.464285714285715,3.7857142857142856,Panama Canal,Magellan Strait,americas_interocean,0.10984455958549222
2022-01-12,33.857142857142854,3.75,Panama Canal,Magellan Strait,americas_interocean,0.11075949367088608
2022-02-17,34.035714285714285,4.25,Panama Canal,Magellan Strait,americas_interocean,0.1248688352570829
2022-02-18,33.964285714285715,4.035714285714286,Panama Canal,Magellan Strait,americas_interocean,0.11882229232386961
2022-02-23,34.17857142857143,4.357142857142857,Panama Canal,Magellan Strait,americas_interocean,0.12748171368861022
2022-03-13,34.285714285714285,4.392857142857143,Panama Canal,Magellan Strait,americas_interocean,0.12812500000000002
2022-04-13,32.214285714285715,4.142857142857143,Panama Canal,Magellan Strait,americas_interocean,0.1286031042128603
2022-04-29,32.607142857142854,4.142857142857143,Panama Canal,Magellan Strait,americas_interocean,0.12705366922234396
2022-05-18,33.25,3.9642857142857144,Panama Canal,Magellan Strait,americas_interocean,0.11922663802363051
2022-06-26,35.035714285714285,3.7142857142857144,Panama Canal,Magellan Strait,americas_interocean,0.10601427115188584
2022-06-27,35.142857142857146,3.5714285714285716,Panama Canal,Magellan Strait,americas_interocean,0.1016260162601626
2022-07-22,31.642857142857142,3.857142857142857,Panama Canal,Magellan Strait,americas_interocean,0.12189616252821671
2022-07-26,31.678571428571427,4.035714285714286,Panama Canal,Magellan Strait,americas_interocean,0.1273957158962796
2022-07-28,31.75,3.9642857142857144,Panama Canal,Magellan Strait,americas_interocean,0.12485939257592801
2022-08-13,33.535714285714285,4.642857142857143,Panama Canal,Magellan Strait,americas_interocean,0.13844515441959532
2022-08-18,34.464285714285715,4.821428571428571,Panama Canal,Magellan Strait,americas_interocean,0.13989637305699482
2022-08-28,34.642857142857146,4.428571428571429,Panama Canal,Magellan Strait,americas_interocean,0.12783505154639174
2022-09-05,33.57142857142857,3.892857142857143,Panama Canal,Magellan Strait,americas_interocean,0.11595744680851064
2022-09-11,32.892857142857146,4.142857142857143,Panama Canal,Magellan Strait,americas_interocean,0.1259500542888165
2022-09-20,32.0,4.25,Panama Canal,Magellan Strait,americas_interocean,0.1328125
2022-11-02,33.357142857142854,4.142857142857143,Panama Canal,Magellan Strait,americas_interocean,0.12419700214132764
2022-11-03,33.285714285714285,3.9642857142857144,Panama Canal,Magellan Strait,americas_interocean,0.11909871244635194
2022-11-20,34.0,4.107142857142857,Panama Canal,Magellan Strait,americas_interocean,0.12079831932773108
2022-11-21,34.0,3.892857142857143,Panama Canal,Magellan Strait,americas_interocean,0.11449579831932773
2022-12-23,33.642857142857146,3.4285714285714284,Panama Canal,Magellan Strait,americas_interocean,0.1019108280254777
2023-01-23,33.035714285714285,3.5357142857142856,Panama Canal,Magellan Strait,americas_interocean,0.10702702702702703
2023-02-08,32.57142857142857,3.642857142857143,Panama Canal,Magellan Strait,americas_interocean,0.1118421052631579
2023-02-28,32.107142857142854,3.6785714285714284,Panama Canal,Magellan Strait,americas_interocean,0.11457174638487208
2023-03-05,32.357142857142854,3.642857142857143,Panama Canal,Magellan Strait,americas_interocean,0.11258278145695365
2023-03-06,32.357142857142854,3.642857142857143,Panama Canal,Magellan Strait,americas_interocean,0.11258278145695365
2023-03-10,32.285714285714285,3.7142857142857144,Panama Canal,Magellan Strait,americas_interocean,0.11504424778761063
2023-03-27,33.035714285714285,4.0,Panama Canal,Magellan Strait,americas_interocean,0.12108108108108108
2023-04-17,33.714285714285715,3.8214285714285716,Panama Canal,Magellan Strait,americas_interocean,0.11334745762711865
2023-04-20,34.07142857142857,4.071428571428571,Panama Canal,Magellan Strait,americas_interocean,0.11949685534591195
2023-04-26,33.714285714285715,4.285714285714286,Panama Canal,Magellan Strait,americas_interocean,0.1271186440677966
2023-05-09,32.857142857142854,4.214285714285714,Panama Canal,Magellan Strait,americas_interocean,0.1282608695652174
2023-05-13,32.32142857142857,4.25,Panama Canal,Magellan Strait,americas_interocean,0.13149171270718232
2023-05-14,32.285714285714285,4.357142857142857,Panama Canal,Magellan Strait,americas_interocean,0.13495575221238937
2023-05-15,32.07142857142857,4.285714285714286,Panama Canal,Magellan Strait,americas_interocean,0.133630289532294
2023-06-05,30.964285714285715,3.75,Panama Canal,Magellan Strait,americas_interocean,0.12110726643598616
2023-06-20,30.571428571428573,3.8214285714285716,Panama Canal,Magellan Strait,americas_interocean,0.125
2023-07-01,30.642857142857142,3.9642857142857144,Panama Canal,Magellan Strait,americas_interocean,0.12937062937062938
2023-07-04,30.892857142857142,3.8214285714285716,Panama Canal,Magellan Strait,americas_interocean,0.12369942196531793
2023-07-12,31.392857142857142,4.642857142857143,Panama Canal,Magellan Strait,americas_interocean,0.1478953356086462
2023-08-25,30.892857142857142,4.107142857142857,Panama Canal,Magellan Strait,americas_interocean,0.1329479768786127
2023-08-26,30.892857142857142,4.25,Panama Canal,Magellan Strait,americas_interocean,0.13757225433526013
2023-09-08,30.964285714285715,4.821428571428571,Panama Canal,Magellan Strait,americas_interocean,0.15570934256055363
2023-09-10,31.0,4.642857142857143,Panama Canal,Magellan Strait,americas_interocean,0.14976958525345624
2023-09-25,31.178571428571427,4.035714285714286,Panama Canal,Magellan Strait,americas_interocean,0.12943871706758306
2023-10-14,30.678571428571427,4.642857142857143,Panama Canal,Magellan Strait,americas_interocean,0.1513387660069849
2023-10-17,30.464285714285715,4.892857142857143,Panama Canal,Magellan Strait,americas_interocean,0.16060961313012898
2023-11-12,27.821428571428573,4.535714285714286,Panama Canal,Magellan Strait,americas_interocean,0.16302952503209242
2023-12-03,23.821428571428573,4.785714285714286,Panama Canal,Magellan Strait,americas_interocean,0.20089955022488754
2023-12-14,22.571428571428573,5.464285714285714,Panama Canal,Magellan Strait,americas_interocean,0.2420886075949367
2023-12-16,22.428571428571427,5.714285714285714,Panama Canal,Magellan Strait,americas_interocean,0.25477707006369427
2024-01-02,21.214285714285715,7.035714285714286,Panama Canal,Magellan Strait,americas_interocean,0.33164983164983164
2024-01-24,19.964285714285715,6.25,Panama Canal,Magellan Strait,americas_interocean,0.31305903398926654
2024-02-16,20.0,6.071428571428571,Panama Canal,Magellan Strait,americas_interocean,0.30357142857142855
2024-02-25,20.892857142857142,5.642857142857143,Panama Canal,Magellan Strait,americas_interocean,0.2700854700854701
2024-02-26,21.035714285714285,5.607142857142857,Panama Canal,Magellan Strait,americas_interocean,0.266553480475382
2024-03-05,20.678571428571427,5.178571428571429,Panama Canal,Magellan Strait,americas_interocean,0.2504317789291883
2024-03-12,21.142857142857142,5.071428571428571,Panama Canal,Magellan Strait,americas_interocean,0.23986486486486486
2024-03-18,21.107142857142858,4.821428571428571,Panama Canal,Magellan Strait,americas_interocean,0.22842639593908629
2024-03-19,21.107142857142858,4.678571428571429,Panama Canal,Magellan Strait,americas_interocean,0.22165820642978004
2024-03-20,21.25,4.642857142857143,Panama Canal,Magellan Strait,americas_interocean,0.21848739495798322
2024-04-01,22.107142857142858,4.892857142857143,Panama Canal,Magellan Strait,americas_interocean,0.22132471728594508
2024-04-12,23.178571428571427,5.107142857142857,Panama Canal,Magellan Strait,americas_interocean,0.22033898305084745
2024-04-27,23.714285714285715,6.142857142857143,Panama Canal,Magellan Strait,americas_interocean,0.25903614457831325
2024-06-02,24.821428571428573,4.714285714285714,Panama Canal,Magellan Strait,americas_interocean,0.18992805755395684
2024-06-07,25.678571428571427,4.357142857142857,Panama Canal,Magellan Strait,americas_interocean,0.16968011126564672
2024-06-10,26.321428571428573,4.357142857142857,Panama Canal,Magellan Strait,americas_interocean,0.16553595658073267
2024-07-01,27.821428571428573,4.107142857142857,Panama Canal,Magellan Strait,americas_interocean,0.14762516046213092
2024-07-02,27.642857142857142,4.142857142857143,Panama Canal,Magellan Strait,americas_interocean,0.14987080103359174
2024-07-14,27.75,4.464285714285714,Panama Canal,Magellan Strait,americas_interocean,0.16087516087516088
2024-08-18,28.75,4.392857142857143,Panama Canal,Magellan Strait,americas_interocean,0.15279503105590064
2024-09-26,30.321428571428573,4.285714285714286,Panama Canal,Magellan Strait,americas_interocean,0.14134275618374556
2024-09-27,30.285714285714285,4.321428571428571,Panama Canal,Magellan Strait,americas_interocean,0.14268867924528303
2024-09-29,30.178571428571427,4.285714285714286,Panama Canal,Magellan Strait,americas_interocean,0.14201183431952663
2024-11-27,31.571428571428573,3.357142857142857,Panama Canal,Magellan Strait,americas_interocean,0.10633484162895927
2024-12-10,30.464285714285715,3.4642857142857144,Panama Canal,Magellan Strait,americas_interocean,0.11371629542790153
2025-03-12,31.428571428571427,3.607142857142857,Panama Canal,Magellan Strait,americas_interocean,0.11477272727272728
2025-03-15,31.107142857142858,3.4285714285714284,Panama Canal,Magellan Strait,americas_interocean,0.11021814006888633
2025-04-17,31.5,3.4642857142857144,Panama Canal,Magellan Strait,americas_interocean,0.10997732426303855
2025-05-30,30.035714285714285,3.8214285714285716,Panama Canal,Magellan Strait,americas_interocean,0.12722948870392392
2025-06-04,29.464285714285715,3.7857142857142856,Panama Canal,Magellan Strait,americas_interocean,0.12848484848484848
2025-06-24,29.214285714285715,4.178571428571429,Panama Canal,Magellan Strait,americas_interocean,0.1430317848410758
